X17753;X17754;X17755;X17756;X17757;X17758;X17760;X17761;X17762;X17763;X17764;X17765;X17766;X17767;X17768;X17769;X17770;X17771;X17772;X17773;X17774;X17775;X17776;X17777;X17778
TAGLN3;2.499969;1.454315;1.298109;8.886868;1.185624;9.388079;1.725688;8.079167;3.415709;7.978593;1.608224;2.603272;1.554966;0.385584;1.499118;1.053389;1.786387;2.426311;1.407187;1.911588;2.850285;1.693151;1.510751;1.596196;1.336607
TAL1;0.123875;1.077929;1.213271;1.027046;1.379737;1.272382;8.575176;1.289085;1.124373;7.425645;1.159311;1.098786;1.818359;1.786471;1.595325;0.213961;2.330789;1.409409;1.602352;1.801143;1.564818;1.745384;1.744461;1.467377;1.368933
TAL2;1.103291;1.134523;1.195193;1.121323;1.468867;1.265991;8.367744;0.123925;9.106965;9.645983;1.139936;1.034917;2.653307;2.170517;1.771279;1.984652;2.185599;1.686938;1.680764;1.974972;1.705829;0.200609;1.942208;1.739552;1.472569
TALDO1;0;0;0;0;0;0;6.412792;0;7.812286;5.815487;8.645178;8.084499;0;0;0;7.022147;0;6.786578;0;0;0;0.014447;0;8.029994;0
TANK;1.181364;0.166028;1.717137;0.111996;1.335708;1.338065;9.771766;1.534913;1.042588;8.515531;9.421649;9.926781;0.328015;3.049799;0.236378;0.343795;2.770314;2.214218;2.406939;0.356526;2.996992;3.409124;3.079414;0.185923;2.997332
TAOK2;9.079668;1.111814;1.016625;8.628329;1.049801;9.643213;0.798183;1.016762;9.418889;8.432853;1.086369;9.577985;1.762624;1.829115;1.806988;2.111713;2.082461;1.443307;0;0.143138;1.898782;0.163153;1.564806;1.474784;1.290979
TAOK3;7.623151;8.474255;8.435804;8.157732;8.584456;9.008578;7.843777;0.919024;7.729355;6.653576;9.135208;8.289917;1.681218;1.367455;0.133523;1.380238;1.696698;0.130444;1.287698;1.419393;1.290019;0.128292;1.378703;1.177446;1.167235
TAP2;1.866548;1.240091;3.152261;1.144061;1.975935;0.182368;1.183009;1.099363;1.325847;1.665358;1.129952;1.448669;5.402586;1.876457;0.181587;1.972209;7.218365;2.072123;4.810157;1.677616;4.768375;4.499488;0;2.176859;6.831859
TAPBP;0.224109;3.229963;2.507278;1.508981;2.769937;1.576246;1.403238;2.059234;1.547087;1.661507;3.194039;2.165279;3.311419;3.614573;3.107971;2.837646;3.966918;2.655097;3.252832;3.846397;0.311045;5.730143;2.563858;2.241586;2.633452
TAPBPL;0.570414;8.848984;9.079727;6.796141;6.450428;9.795756;2.624968;6.538433;4.247231;5.551437;1.596156;3.517453;1.507136;9.972304;1.428217;7.333072;1.550345;5.141635;6.910342;1.184703;8.400778;1.308135;1.421222;0;3.130106
TARBP1;1.034706;5.692719;9.475323;7.846788;1.205998;7.341321;9.223183;1.213723;6.467059;4.886949;0;1.753283;1.774031;1.311824;1.238645;7.633792;1.961766;4.417297;9.645715;1.250286;1.628705;1.503683;9.629659;9.325553;1.231215
TARBP2;4.919691;5.306537;4.136551;0.424604;7.003395;5.498118;3.678929;5.624878;4.793066;3.747999;8.643356;7.217566;1.144628;0;8.952144;7.176583;0;6.482954;0;1.055574;1.717347;9.914162;1.299707;6.301174;1.529627
TARDBP;2.125164;3.301171;2.399806;1.832518;3.103616;2.423738;0;0.235618;1.626822;1.605959;2.407025;0.248989;5.287572;5.310775;4.200412;5.434492;4.423488;3.357872;4.723396;4.827067;5.214875;5.612346;3.868131;2.387482;3.529078
TARS;2.727084;2.232834;1.663368;0;2.002493;1.899891;1.417172;2.571529;1.184783;1.056801;1.956186;1.284687;3.252972;3.056138;0;1.761079;3.346016;0.001237;2.940855;3.217669;3.026217;2.024922;3.346417;2.033498;2.595268
TARSL1;2.352362;1.951901;1.612119;1.425146;1.667937;1.968047;2.969902;2.004829;1.481427;1.386575;1.875748;2.275974;3.769711;0.325963;2.466184;0;4.084605;2.293303;2.960945;0.305681;5.110025;0.294911;4.491941;2.126671;3.515284
TAS2R13;8.588038;0.948027;8.013252;7.777738;7.913781;7.318802;5.638421;7.309869;7.822787;7.026775;7.924421;7.881588;1.378214;1.350216;1.274633;1.437603;1.379169;1.129622;1.397205;0.119816;1.334638;1.261182;1.227564;1.149079;0.101102
TAS2R16;0.100419;8.306237;9.298067;8.742242;9.575146;8.472332;7.115893;8.350332;8.361726;7.813274;8.580768;9.422176;1.411368;1.671029;1.299805;1.583812;1.501881;1.345299;1.484402;1.364312;1.473239;1.318399;1.351703;1.298426;1.071425
TAS2R3;0.103484;1.042575;1.245834;1.067255;1.153072;0.130203;7.527227;1.007569;9.584916;7.967949;1.026521;9.407183;1.798148;1.996328;1.597918;1.965489;1.920227;0.163891;1.800862;1.649856;1.592135;1.516259;1.658638;1.487199;1.395952
TAS2R4;1.006043;9.835014;9.592792;9.666347;9.287978;9.698245;7.675391;7.606262;9.397581;9.000864;9.120155;8.963881;0.151948;1.668683;1.744891;1.586239;1.817828;1.308797;1.513463;1.542412;1.345854;1.693892;1.586216;1.370041;1.226656
TAS2R49;1.207359;1.080577;1.182519;9.070204;1.006153;9.272323;9.138879;1.162304;1.114597;8.811845;1.789086;1.318775;0.163316;1.762905;1.445186;1.769649;1.907464;1.426456;1.838773;1.405419;1.667406;1.721582;1.443226;1.293721;1.427352
TAS2R50;8.756983;8.638721;8.051295;7.587305;8.688749;7.819523;5.766246;6.927438;8.767352;6.822096;7.626379;7.607485;1.378418;1.380742;1.192056;1.431838;1.402115;1.136913;1.295547;1.328435;1.178975;1.155452;1.348458;1.101412;1.080686
TAS2R7;7.926014;8.826259;0.779649;7.031112;7.634135;8.169251;0.689742;7.711841;7.378659;7.506727;8.749684;7.827888;1.415912;1.477518;1.323732;0.154462;1.355642;1.102249;1.183708;1.166349;0.118172;1.132151;0;1.136847;9.947735
TAS2R8;1.009641;8.993507;8.978607;8.839003;1.009761;1.021836;7.064112;9.074013;7.570856;8.238084;9.116405;1.061501;1.473371;1.654314;1.313781;1.531715;1.701785;1.262848;1.380369;1.273494;1.442162;1.621295;1.331143;1.385507;1.106577
TAS2R9;9.642726;9.550152;9.232658;8.058479;0.875764;8.300103;7.741909;8.077971;8.234741;8.478165;8.061243;7.915621;0.145178;1.754133;1.368521;1.568374;1.644115;1.424806;1.382348;1.294136;1.438407;1.405829;1.362289;1.099984;1.218823
TASP1;0;4.614424;4.413776;4.640176;9.474996;4.108454;5.391666;5.516186;5.376124;2.559145;5.536235;1.038969;7.493725;7.071784;5.971483;4.120701;1.099575;3.269144;5.898293;6.611938;1.020658;6.156401;6.221027;5.082854;1.038162
TAT;8.810828;1.107008;9.520589;8.162334;0.867964;8.933449;7.699077;9.313802;8.501707;7.202834;9.049085;9.340972;1.316208;1.531299;1.345541;1.524007;1.614259;0.116624;1.366803;1.292693;1.327507;0.118914;1.207643;1.249342;1.006732
TATDN1;5.261324;4.955849;4.413386;4.471292;3.797807;3.705454;4.144198;4.577792;1.554697;2.782054;2.727792;4.104452;1.450495;9.129849;9.305134;5.252825;1.073775;3.724123;7.527881;7.775618;1.260664;6.978501;1.049021;6.547067;1.587865
TATDN2;4.256085;4.975773;0.666928;3.598699;6.687231;5.201642;3.714635;5.241596;3.267797;3.026375;4.721215;5.121927;8.493549;9.472507;6.246146;9.431851;1.560699;6.980264;8.974707;9.440437;7.214437;0.840828;8.149635;5.466382;7.347444
TAX1BP1;8.928077;5.949158;0;7.202651;9.028545;7.256552;0;7.456586;4.295864;3.432725;6.084436;5.945359;0;8.614852;7.797118;7.721605;9.759091;7.356713;0;0;0;9.322253;0;7.843998;0
TAX1BP3;2.464843;3.156891;3.126057;3.715716;6.446397;0;2.143877;4.350254;0;0;2.748624;4.875226;4.997716;0;3.651686;3.314794;0;4.857765;4.809495;5.310605;4.698441;6.175112;4.845398;3.615102;4.368242
TBC1D1;0;1.193677;9.075739;1.253153;9.355405;1.069455;8.585784;1.010689;7.997404;7.919424;1.106116;0.950278;1.919281;2.521916;1.656464;3.454019;2.022017;2.029633;1.855827;1.584007;1.432551;1.869223;1.576026;1.378006;1.318343
TBC1D10B;2.125752;2.232499;2.241528;0.209569;3.055427;2.002356;1.777402;2.532386;1.777485;1.344917;1.925956;2.296693;3.541407;0.385055;3.311284;4.152948;4.555387;2.636972;2.708369;0.312514;3.615694;0.345526;3.052552;2.906855;2.531285
TBC1D13;4.342173;6.510309;5.947969;7.112825;6.598138;6.324579;4.864592;4.230046;4.696631;0.407723;6.451589;5.164221;7.598128;0;5.334231;7.722734;7.741235;4.881143;5.753682;6.288929;5.522418;7.652792;5.448513;3.586614;4.231009
TBC1D16;1.615892;0.765597;7.587955;7.264401;2.730297;8.533964;6.138319;1.269753;6.776346;8.499061;5.786595;9.819162;1.806992;1.309683;1.147999;7.041244;1.809189;8.744048;1.067648;8.703643;8.360787;1.526843;1.541991;5.043746;1.564486
TBC1D17;2.390009;2.144009;1.977117;1.736964;2.118316;1.607679;1.375322;2.048971;1.227193;1.137119;2.044418;2.629615;2.649068;3.477583;2.175627;3.147718;3.177004;0.232702;0.271351;0.208254;2.032634;0.305107;1.776443;2.367889;1.611356
TBC1D19;2.958848;2.422089;2.525445;2.449256;2.252183;0.260687;2.169933;2.979312;3.279919;0.129661;3.698576;5.101117;3.328375;4.335506;2.538372;5.723347;4.377173;4.232995;4.375074;3.051219;2.905246;4.186551;3.138232;2.669365;3.445822
TBC1D21;1.051547;9.760183;1.074654;8.574857;1.129437;1.136074;7.911129;1.104261;9.547184;7.309515;1.020646;1.125712;1.947806;1.773057;1.455726;1.839318;1.903479;1.383219;1.693357;1.591362;1.632722;1.778951;1.623408;1.553974;1.353681
TBC1D22A;1.107492;0.132527;1.382993;0.107988;1.490386;1.536006;1.055416;1.372761;1.211915;1.093035;1.248825;1.222996;2.587711;2.535112;1.999555;2.057006;2.875493;1.867274;0.215488;2.313139;1.974688;2.135703;2.406661;2.014642;1.600442
TBC1D22B;5.153872;6.087869;0.496192;4.180717;4.861851;4.455203;2.959091;4.245725;4.196851;3.290597;4.674089;3.784536;4.657058;5.549274;3.927153;5.122796;0.580577;3.835281;5.542172;5.199279;5.897866;4.184442;4.259422;2.757297;3.214413
TBC1D23;2.776798;2.480479;3.214934;2.776194;2.995375;2.649938;1.619176;4.523826;1.871341;2.106996;0.290504;2.843094;5.121356;4.097255;2.730918;2.715173;6.132554;3.065378;4.263846;6.250853;0.384321;5.553511;5.531064;3.342244;3.800186
TBC1D4;1.120427;8.651533;7.514002;0.481916;1.155411;5.587178;9.123599;6.027385;2.016402;6.426803;4.389591;5.416247;0;1.201531;9.547667;3.919097;1.325086;3.702681;6.415654;9.384152;7.667494;1.213501;1.267482;4.667968;1.533521
TBC1D7;1.117752;1.093991;1.035086;1.163276;0;1.705037;6.109434;8.202623;4.868076;5.898035;5.887651;8.668298;1.884581;1.560195;1.262447;7.762708;1.750857;8.071343;1.081562;1.569652;0;1.289968;1.790109;9.129251;1.495069
TBC1D9;3.045645;5.906819;0.591068;3.575378;6.019936;5.187897;1.779974;2.749456;1.626303;1.781568;5.011829;4.686288;0.648412;1.177289;4.893424;0.971562;0.971853;6.215933;6.468455;9.100957;0.568248;1.016102;0.339289;2.732852;1.237521
TBCA;0;0;0;0;0;0;7.008077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TBCC;6.498538;6.839186;0.500671;3.182852;5.515572;8.143248;5.281853;6.095836;5.563933;5.071661;5.922932;4.883067;0.790035;8.160879;6.600149;5.377679;0.803097;4.623135;8.613668;6.203134;7.248429;6.792749;6.476018;4.391258;0.611577
TBCD;1.631542;1.772382;1.808228;0;0;1.027001;9.904318;1.649936;1.195049;1.152598;2.480308;2.231113;0;2.062772;1.923619;3.022292;2.678306;1.639638;1.757458;1.176706;1.905779;2.222193;2.011596;1.048666;1.033021
TBCE;0;1.307891;1.288943;1.431637;0;1.447193;1.330708;2.211631;1.083837;8.371975;1.894613;3.254947;3.053481;2.555905;2.376032;1.387263;4.598352;1.141647;3.257305;0;4.371259;0;3.291282;1.565219;4.002012
TBK1;1.903374;2.036497;0;1.350913;0;1.849511;8.463946;1.724917;1.230565;9.760048;3.124825;1.979002;2.161185;2.638022;2.080577;2.012904;2.699721;1.573868;2.350691;2.812262;2.287912;2.489016;2.602227;1.115035;0
TBL1X;1.119168;7.859498;0.565438;8.842162;0.729085;1.322229;7.827184;1.047365;1.307772;1.111448;0.832015;8.919551;1.618053;2.121475;9.321959;3.185876;2.056116;2.166624;2.425592;1.108674;0;1.964528;1.572282;1.138794;1.503176
TBL2;6.689367;5.483392;6.249181;5.771783;9.204962;5.494178;0.480605;9.363018;4.006056;7.477716;7.239574;7.122247;1.199323;1.186647;7.146712;5.510528;1.259923;4.338633;9.700172;0;7.819965;0;1.278613;7.940011;0.839587
TBL3;3.367868;3.110215;2.718311;3.148828;3.837965;2.730603;2.465076;4.065977;3.289902;3.062242;3.851232;3.787326;4.956769;4.216411;4.600364;3.328636;4.947566;2.894162;4.188951;2.787829;2.669723;2.787771;0.456051;3.272737;1.946527
TBP;1.253206;1.054056;1.051021;7.391619;1.174298;1.010204;8.007842;0;8.657502;7.699307;1.413646;9.560137;1.403671;1.637128;1.112994;8.727372;0;6.943602;1.213668;9.683142;9.315812;1.304703;1.026831;7.804005;1.095221
TBPIP;1.019881;8.584868;8.650455;7.990643;8.392702;8.689562;6.853361;6.343053;8.262426;7.483782;8.014775;7.901646;1.381898;1.632095;1.318813;1.491088;1.565535;1.316198;0.134158;1.325574;0.116788;1.304187;1.324171;1.306416;0.102401
TBPL1;3.458323;1.850295;1.491262;1.582774;1.995206;1.416674;0.953401;1.658013;1.104424;9.227816;1.923383;1.657773;3.168212;3.704052;2.211547;1.454428;3.889193;0;1.959653;4.165975;0;3.363689;2.969659;1.941609;2.542569
TBR1;0.895834;0.898187;7.740457;7.631087;8.298304;8.014462;7.132964;7.529798;8.134504;6.903586;8.073628;8.082182;1.358379;1.279021;1.089498;1.318956;1.380064;0.114473;1.248132;1.218293;1.131396;1.157529;1.139966;1.026687;9.699971
TBRG1;1.107497;1.013716;1.044429;8.552708;0.914811;0.919689;8.065456;9.235172;9.563085;9.457997;1.036769;9.836776;1.559302;1.813086;1.414487;1.709074;1.783416;1.389108;1.693428;0.154459;1.413078;1.624923;1.542968;1.186182;1.314217
TBX1;7.747911;9.650969;8.816391;8.266663;8.326188;8.263205;6.137531;6.930653;8.358255;6.916323;8.633353;7.961657;1.264867;1.363199;1.194134;1.321423;1.576817;1.164349;1.341028;1.214769;1.142078;1.172055;1.310514;1.224701;1.051403
TBX10;1.385522;1.482175;3.822635;1.282636;4.889101;1.468755;1.045758;2.480376;1.095363;2.327341;1.061313;2.343075;8.959799;2.312999;4.212228;2.660209;2.236744;0.179997;1.797138;6.263884;4.162564;2.003084;2.859879;3.159684;2.666367
TBX2;1.577957;3.348726;4.592073;2.755415;4.113786;2.736112;1.490822;3.689879;2.998482;1.083035;1.511398;0.521618;0.558714;5.487509;3.780553;1.104691;1.104638;9.678594;0.350966;6.490992;5.317633;4.168291;3.514911;3.945973;1.726297
TBX20;1.019378;8.445782;8.299874;7.520612;9.255979;8.119069;6.673459;8.555488;7.957252;7.384849;0.781173;8.192494;1.283276;1.428989;0.112933;1.312831;1.393057;1.204607;1.400219;1.165349;1.108803;1.084425;1.135856;1.074307;9.768257
TBX21;9.702533;0.915232;1.022419;9.190698;0.118574;0.138984;7.232145;1.210598;8.538617;6.940714;9.389174;1.035269;2.183741;1.900079;1.635171;0.172107;1.926368;1.408733;1.396347;1.605911;1.798116;1.414062;1.596168;1.584779;1.356003
TBX22;8.888622;8.464222;7.640152;6.904913;7.229213;8.036644;7.172473;8.037617;6.851534;6.747921;0.769561;7.865221;1.175889;1.398013;1.075675;1.303231;1.331723;1.032406;1.342883;1.253211;1.136612;1.042044;1.182427;1.258823;1.020338
TBX4;8.848655;8.977423;0.093895;0.776575;8.951593;8.249794;7.006752;7.554344;7.118752;7.341074;6.766373;8.694414;1.199221;1.403879;1.291376;1.319307;1.334197;1.165054;1.272361;1.131939;1.052349;0.106952;1.142313;1.129554;0.972202
TBX6;1.296168;1.445808;1.351502;1.110162;0.135869;1.170721;9.245089;1.183123;1.192611;1.088779;1.458067;1.563757;1.827777;2.129227;1.767538;2.061366;2.204925;1.545231;1.749048;1.853518;2.010771;2.022833;1.797352;1.667865;1.482383
TBXA2R;9.614233;1.098732;1.048103;0.928617;9.188476;1.257242;7.377971;7.959653;0.906902;6.956002;9.918163;1.138977;1.443224;1.884973;1.314507;2.122487;1.876164;1.466954;1.664422;0.148117;1.367109;1.377982;1.363966;1.381596;1.175044
TCAP;1.050104;1.102546;0.102071;8.418842;9.509745;9.813882;8.350507;1.050872;8.020979;6.917334;9.416594;9.175785;1.662615;1.978758;1.501897;1.716788;2.318547;1.390196;1.544057;1.985119;1.569005;1.821886;1.719754;1.422345;1.294073
TCEA1;1.652909;1.612384;1.446783;1.239795;1.315753;1.379285;1.634106;2.249925;0.155266;1.598835;2.026188;2.458356;2.417046;2.738704;1.952778;2.284031;3.589025;2.038618;2.942112;2.614491;4.815952;0.269695;3.817434;2.096081;2.681144
TCEA2;1.050497;1.092093;1.457068;1.076155;1.966359;9.672536;1.497841;0.998101;1.859727;9.249149;9.172579;3.344128;1.648561;0.251677;1.770534;4.551924;2.723939;0.325057;1.709036;1.384955;1.378589;2.285567;1.235813;1.239159;0.120714
TCEAL1;3.838715;3.279362;2.967026;4.365523;4.581443;3.349569;4.319114;3.614839;3.823473;2.179532;3.590407;6.282706;1.296059;7.752914;1.287403;1.231465;7.243428;0.944871;0.539611;5.803776;7.087581;1.397612;4.762817;5.550912;7.633705
TCEAL4;5.416129;3.298044;4.883429;6.694307;5.817632;3.277249;0.722003;5.622365;5.668387;1.920224;4.677639;9.811097;1.037157;8.832314;9.960996;2.691902;1.428632;2.020421;7.985236;6.289683;7.344747;1.408501;4.584431;6.901076;7.002157
TCEAL8;1.074477;9.539622;9.611682;1.119861;8.059482;1.195816;6.351193;1.375924;1.152268;5.671539;1.312172;1.965836;2.296008;2.212785;0;2.923315;2.355566;0;2.286286;1.981696;1.743152;2.570906;0;1.774004;1.358332
TCEB1;6.360277;3.878103;5.569153;2.699201;0;5.023359;2.655477;4.039071;2.653865;2.829358;3.386615;4.777032;8.714967;7.759394;6.234178;4.504557;0;6.164938;6.711604;8.675171;0;6.002042;0;2.942897;8.105741
TCEB2;4.487271;7.005967;0.554481;3.260267;7.791325;1.038569;0.203612;5.749561;2.548248;1.747716;3.402701;3.889149;6.789349;1.475001;0.468353;6.544262;1.200313;5.315437;0.726998;6.329094;6.037685;5.830577;7.158416;2.852173;2.719028
TCEB3;6.786904;0.454411;5.828837;4.188342;6.022023;4.245002;3.598145;3.774187;3.378433;3.587721;9.523442;3.891494;7.457238;1.154517;5.768816;7.112786;8.392026;6.073143;8.842067;9.506034;1.092833;5.873063;1.064932;3.875793;5.974722
TCERG1;7.499055;0.683975;6.376627;5.395435;5.938049;7.950717;4.534979;7.818734;0.442337;4.611444;6.110081;6.084871;1.377659;0;1.202031;7.920151;1.047277;5.825795;1.261475;1.118056;1.027922;0.965067;1.221467;9.842226;1.429646
TCERG1L;8.346068;8.719954;1.065507;8.050375;8.961559;9.193852;6.742069;7.545629;7.766557;7.154343;7.591127;7.667336;1.293705;1.396496;0.125722;1.382382;1.412471;1.246193;1.275005;0.111721;1.081987;1.053664;1.238486;1.062785;9.502132
TCF1;1.028276;9.202848;8.808583;8.106806;1.201181;0.928709;8.174991;9.754969;7.947703;8.385936;7.783491;1.107456;1.626815;1.691523;2.201842;1.524985;2.064753;1.261736;1.502133;1.435312;1.678515;1.637184;1.442397;0.149979;0.143597
TCF12;1.034457;9.885539;8.781279;7.325962;7.729691;7.930828;6.293184;1.295462;1.399555;7.744456;8.896971;1.117601;1.251774;1.595314;1.206415;1.490224;1.500892;1.131467;1.450947;1.647787;1.935248;2.201857;2.158975;0.125116;1.131348
TCF19;1.226881;1.181427;1.191442;1.211642;1.156482;1.266612;9.511663;1.230692;1.012142;1.090061;1.358224;1.127936;0.200419;2.004324;1.377264;1.875777;2.110897;1.399159;2.032323;1.792784;1.645864;2.005889;1.921503;1.468033;1.314402
TCF2;2.473039;2.018693;2.614197;1.925978;1.288571;2.482045;1.027541;1.973323;2.624167;1.463145;0.717059;0.214557;3.914055;2.864423;3.513871;1.332767;3.394107;1.247952;1.297264;1.976079;1.683515;4.222353;1.994661;3.364953;1.836505
TCF20;0.126368;0.103285;1.159974;1.052813;0.136597;1.202009;1.089005;1.018568;1.144766;1.071211;1.069298;1.365921;2.164538;2.036156;2.217963;2.115772;3.418301;1.690755;2.114836;1.862405;1.809145;2.699027;2.073111;2.164453;1.800867
TCF21;1.515722;1.530307;1.667079;1.383783;1.499953;1.519657;1.152496;1.282287;0;1.236243;1.044331;1.357634;2.528539;2.776086;2.220927;3.189775;3.228584;1.905547;1.530354;1.831387;2.116643;2.251313;1.459171;1.530258;0.127494
TCF3;0.788756;9.151202;7.392964;7.588546;1.699727;9.379178;3.480694;8.540709;6.628091;5.902184;0.563627;6.555679;1.018186;1.209264;1.054275;6.159363;1.624385;3.596942;8.157346;7.445751;9.924184;1.293996;9.754361;5.022719;5.724692
TCF4;4.149194;7.964983;1.142857;8.729925;6.112551;7.559673;4.348811;4.803378;5.476137;2.234192;4.982741;1.859404;0;1.887936;8.939797;0;2.370547;2.594274;1.530586;1.057331;0;1.759752;5.196006;6.990248;6.794562
TCF7;1.195443;1.176645;1.085326;9.833254;1.127783;9.983335;0.086289;9.421791;0.891528;0.932346;9.311335;9.977499;1.594044;1.633802;1.566277;1.405568;1.829164;1.335672;1.372668;0;1.320121;1.370529;1.503224;1.517724;1.116079
TCF7L1;1.088659;1.234361;1.155669;1.050748;0.122006;1.106415;9.650237;1.311914;8.489539;8.150386;9.248218;1.492722;1.380411;0.194832;0.141393;3.357651;2.010635;1.967512;1.591886;1.363967;1.281831;1.424975;1.297946;0.151853;1.196889
TCF8;1.065551;1.252971;0.141603;1.434133;1.180521;0.114266;1.469758;1.127562;0.125531;8.670421;1.488248;2.603436;1.515205;2.477926;1.248558;4.728579;2.290792;2.599051;1.918209;1.542614;1.445037;0.229581;1.393021;1.336067;1.359682
TCFL5;1.167637;6.191405;2.398429;1.024869;2.070594;1.597072;7.417341;8.670164;1.025483;3.688682;7.955197;0;2.763337;1.035733;1.881439;8.486743;1.901967;5.867272;6.982048;8.143967;1.035199;1.574376;0.853194;4.818871;1.308211
TCHP;2.011549;0.293441;2.093022;1.881135;2.517935;2.353752;1.570101;3.165399;2.063415;1.460715;2.905733;2.897334;0.430545;4.519349;2.823959;3.473178;4.963603;0.282785;3.043094;3.711629;4.138354;4.326718;0.367942;2.462103;3.249575
TCIRG1;1.860849;1.991964;1.704813;1.412567;1.837267;1.423783;1.039222;1.755935;0.142391;1.272644;2.804354;1.977663;3.342013;3.076353;1.722251;2.930739;0.259131;0.216039;2.350549;2.483477;1.815828;2.951376;3.050427;1.799651;1.493098
TCL1A;8.134377;1.854164;8.936595;1.024562;9.355248;9.820129;6.474549;0.860544;8.635806;7.945456;9.461749;7.785318;0.156058;2.804532;1.427978;2.043045;2.213141;1.351279;1.355806;0.302416;0.122531;1.394581;1.699827;1.147704;1.107936
TCL1B;1.599301;1.544796;1.434511;1.443574;1.684706;1.470106;1.058789;1.330823;1.296992;1.060124;1.280069;1.613104;2.948733;2.894372;3.289232;3.660695;0.419328;2.746197;2.217138;0.314175;2.814931;3.029679;2.442271;2.073357;1.945121
TCN1;1.102343;1.225857;1.195149;9.933995;1.373906;1.309101;8.861813;7.685418;2.913124;0.708595;8.776128;9.477017;8.342457;3.319704;3.799341;0.141861;1.855851;1.420977;1.467228;0;3.251005;1.391252;1.953237;3.655293;6.434368
